iz11_code,iz11_name,Civic Assets score,Civic Assets rank,Connectedness score,Connectedness rank,Engaged Community score,Engaged Community rank,Community Needs Index score,Community Needs Index rank,Left Behind Area?
S02002173,Coatbridge West,-0.8592433929443359,1101,32.59624099731445,790,78.28717041015625,195,56.11684036254883,683,FALSE
S02002159,Forgewood,-0.8277571797370911,1094,46.72784423828125,524,63.262393951416016,302,56.03343200683594,684,FALSE
S02002489,Livingston Village and Eliburn South,0.6206614375114441,274,30.094789505004883,858,30.531841278076172,741,55.88197708129883,685,FALSE
S02002437,Balfron and Drymen,0.471148818731308,362,53.14473342895508,394,5.598112106323242,1224,55.8452033996582,686,FALSE
S02002323,Lerwick South,0.9593570828437805,124,15.591484069824219,1118,6.742454528808594,1209,55.587154388427734,687,FALSE
S02002288,Linwood North,0.3277173340320587,446,30.941112518310547,833,47.24300003051758,480,55.559783935546875,688,FALSE
S02001321,Huntly,0.7269025444984436,208,30.588470458984375,847,17.712207794189453,991,55.55310821533203,689,FALSE
S02002304,Duns,0.42529338598251343,386,53.233070373535156,390,8.012984275817871,1179,55.504493713378906,690,FALSE
S02001759,Rosyth North,0.33749860525131226,439,32.754241943359375,787,44.94317626953125,518,55.49404525756836,691,FALSE
S02001706,Stenhousemuir East,0.054575104266405106,640,42.264739990234375,599,48.01536560058594,469,55.42713928222656,692,FALSE
S02002125,Fairlie and Rural,-1.2876152992248535,1215,59.217071533203125,316,48.27035903930664,465,55.32394790649414,693,FALSE
S02002327,North Mainland,0.7834898233413696,184,32.83311462402344,784,6.380070209503174,1214,55.30471420288086,694,FALSE
S02001452,Stobswell,-0.9006320834159851,1118,62.956233978271484,277,40.57241439819336,577,55.271724700927734,695,FALSE
S02002405,Whitlawburn and Greenlees,-0.601173996925354,1007,53.103797912597656,395,48.91271209716797,453,55.250511169433594,696,FALSE
S02001503,"Grange, Howard and Gargieston",0.20189066231250763,534,34.275184631347656,760,49.48822784423828,446,55.250282287597656,697,FALSE
S02001891,Calton and Gallowgate,-2.0552663803100586,1273,71.67350769042969,182,29.7340030670166,759,55.18878173828125,698,FALSE
S02002436,Blane Valley,0.35022667050361633,426,56.27074432373047,353,7.070009231567383,1197,55.1767578125,699,FALSE
S02002408,Farme Cross and Gallowflat North,-1.4018388986587524,1231,56.951725006103516,345,50.93088912963867,424,55.14964294433594,700,FALSE
S02001587,Stenhouse and Saughton Mains,0.2548469305038452,501,46.25262451171875,536,34.04477310180664,678,55.147987365722656,701,FALSE
S02002315,Denholm and Hermitage,-0.40929049253463745,912,73.09812927246094,167,9.322486877441406,1154,55.08625793457031,702,FALSE
S02001429,Georgetown,0.6446672677993774,261,20.342708587646484,1031,34.479644775390625,670,55.04872131347656,703,FALSE
S02002028,Wick North,0.08012904226779938,612,56.46985626220703,349,24.50889778137207,853,55.01811218261719,704,FALSE
S02001669,Granton and Royston Mains,0.631844699382782,266,33.2311897277832,776,22.409456253051758,893,54.58270263671875,705,FALSE
S02001552,IZ19,0.34613263607025146,429,55.14418029785156,366,7.758582592010498,1183,54.49127960205078,706,FALSE
S02002229,Bridge of Earn and Abernethy,0.6252731680870056,271,30.649497985839844,843,27.089696884155273,812,54.45704650878906,707,FALSE
S02001471,Menzieshill,-0.18472820520401,785,32.527687072753906,793,63.46788024902344,299,54.45669174194336,708,FALSE
S02001539,IZ06,0.6079564094543457,280,30.617267608642578,845,28.547836303710938,785,54.455509185791016,709,FALSE
S02002244,"Invergowrie, Longforgan and Abernyte",0.6521146893501282,257,44.356590270996094,565,2.9081099033355713,1272,54.44022750854492,710,FALSE
S02001261,George Street,-1.2911815643310547,1217,52.946250915527344,401,54.25224304199219,382,54.3992805480957,711,FALSE
S02001531,Harestanes,-0.3411111831665039,873,15.18101692199707,1125,79.57550048828125,186,54.3765869140625,712,FALSE
S02001979,Fort William North,0.7379108667373657,202,31.489072799682617,815,11.410297393798828,1116,54.355712890625,713,FALSE
S02001553,IZ20,-0.09731096029281616,735,69.59779357910156,200,4.134379863739014,1255,54.23244857788086,714,FALSE
S02001823,Falkland and Freuchie,0.3850613236427307,404,50.69655227661133,441,13.92374324798584,1059,54.20783233642578,715,FALSE
S02001533,Lennoxtown,0.3505387604236603,425,39.46691131591797,657,33.92228698730469,681,54.1472053527832,716,FALSE
S02002146,Allanton - Newmains Rural,-1.2289074659347534,1202,56.53791046142578,348,49.08734893798828,451,54.130001068115234,717,FALSE
S02001280,Oldmachar West,0.06517466902732849,625,8.0849761962890625,1218,69.99805450439453,246,54.11097717285156,718,FALSE
S02002464,IZ05,-1.002503752708435,1150,18.34819793701172,1064,85.88581848144531,149,54.060184478759766,719,FALSE
S02002252,Pitlochry,0.6527343988418579,255,43.63597106933594,577,0.9524015188217163,1279,54.0144157409668,720,FALSE
S02001250,City Centre East,-2.2381863594055176,1276,56.192020416259766,354,51.10896301269531,421,53.92481994628906,721,FALSE
S02001567,Busby,0.43596020340919495,381,33.740882873535156,768,35.11719512939453,657,53.859867095947266,722,FALSE
S02001257,Torry West,-0.571130096912384,987,11.685286521911621,1182,84.44842529296875,159,53.78369903564453,723,FALSE
S02001473,Lochee,-0.27230435609817505,837,52.43845748901367,412,41.741355895996094,562,53.690223693847656,724,FALSE
S02001303,Inverurie North,0.501175045967102,345,16.11972427368164,1110,45.70148468017578,506,53.565208435058594,725,FALSE
S02001406,Stranraer East,0.2669801414012909,491,46.13539123535156,539,30.538349151611328,740,53.50396728515625,726,FALSE
S02002502,"Bathgate, Wester Inch and Inchcross",0.1289292424917221,576,51.84968948364258,420,27.17053985595703,810,53.453365325927734,727,FALSE
S02002360,Carluke North,-0.47701460123062134,942,56.43408203125,350,39.20142364501953,596,53.30575942993164,728,FALSE
S02002310,Kelso North,0.663655161857605,250,27.17053985595703,912,24.394954681396484,859,53.15851593017578,729,FALSE
S02001301,Howe of Alford,0.6540136337280273,254,30.65114402770996,842,21.101776123046875,918,53.11803436279297,730,FALSE
S02002301,Melrose and Tweedbank Area,0.6969249248504639,232,33.149574279785156,779,13.127235412597656,1083,53.08671188354492,731,FALSE
S02001297,Banchory East,0.7180772423744202,216,23.068485260009766,980,20.77397918701172,927,52.958316802978516,732,FALSE
S02001285,East Cairngorms,0.555701732635498,306,42.364437103271484,596,12.126168251037598,1101,52.72113037109375,733,FALSE
S02002488,Howden,-0.22701233625411987,814,55.03304672241211,368,34.125816345214844,676,52.673763275146484,734,FALSE
S02001677,East Craigs South,0.7189017534255981,213,5.295901298522949,1249,30.33479881286621,746,52.661102294921875,735,FALSE
S02001239,Garthdee,0.4412839710712433,378,16.46432876586914,1103,47.03506851196289,485,52.64036560058594,736,FALSE
S02001848,Pollok South and West,0.4769303798675537,356,31.865421295166016,804,32.29727554321289,710,52.579769134521484,737,FALSE
S02001835,St Andrews Central,0.04960932582616806,646,63.413795471191406,267,8.381133079528809,1169,52.52646255493164,738,FALSE
S02002016,Conon,0.2817676365375519,478,38.30704116821289,678,36.81830978393555,632,52.50579071044922,739,FALSE
S02001546,IZ13,0.39511725306510925,402,49.025306701660156,475,13.581827163696289,1067,52.47236251831055,740,FALSE
S02002374,Hareleeshill,-0.2318459153175354,818,33.564781188964844,771,61.03041076660156,324,52.40430450439453,741,FALSE
S02002242,"Guildtown, Balbeggie and St Madoes",0.2978397607803345,470,56.079383850097656,356,5.779880523681641,1222,52.33729553222656,742,FALSE
S02002483,Dedridge East,0.17622822523117065,548,35.88243103027344,723,44.44965362548828,523,52.24874496459961,743,FALSE
S02001901,Baillieston East,0.3460773229598999,430,36.52028274536133,712,34.082096099853516,677,52.21278381347656,744,FALSE
S02001353,Arbroath Harbour,-0.6080557703971863,1009,49.246612548828125,473,50.24339294433594,434,52.15841293334961,745,FALSE
S02001788,Kirkcaldy Newliston and Redcraigs,0.31658226251602173,459,30.32550048828125,852,44.17002487182617,532,52.11787796020508,746,FALSE
S02002311,Kelso South,0.31158894300460815,462,53.147361755371094,393,9.526945114135742,1150,51.9153938293457,747,FALSE
S02002456,Dunblane West,0.5454404950141907,311,40.36648178100586,640,14.437407493591309,1047,51.90895080566406,748,FALSE
S02001982,Badenoch and Strathspey South,0.4577856659889221,371,49.87992477416992,459,5.592113018035889,1225,51.89865493774414,749,FALSE
S02001834,St Andrews South East,-0.32035234570503235,861,64.00935363769531,257,20.12394905090332,939,51.84822082519531,750,FALSE
S02002362,Carluke South,-0.12481383979320526,754,50.3619384765625,454,37.518043518066406,619,51.727203369140625,751,FALSE
S02001767,Dalgety Bay East,0.7206360697746277,212,20.46063804626465,1029,19.344743728637695,952,51.651939392089844,752,FALSE
S02001397,"Fishcross, Devon Village and Coalsnaughton",-0.6932166814804077,1048,53.29084014892578,386,44.42902374267578,524,51.612274169921875,753,FALSE
S02001358,Montrose North,-0.054351791739463806,714,39.841426849365234,651,48.493255615234375,460,51.53143310546875,754,FALSE
S02002494,Carmondean and Eliburn North,-0.15789887309074402,770,35.679412841796875,732,54.40275955200195,381,51.370304107666016,755,FALSE
S02002085,New Elgin East,-0.7582120895385742,1076,27.15880012512207,914,74.9925537109375,214,51.36009979248047,756,FALSE
S02001576,Balerno and Bonnington Village,0.8471654653549194,162,17.240022659301758,1088,8.232545852661133,1173,51.35847854614258,757,FALSE
S02001547,IZ14,0.07926920801401138,615,61.51911926269531,292,7.4198737144470215,1188,51.31542205810547,758,FALSE
S02002316,Burnfoot,0.2690659165382385,489,48.03961181640625,495,22.516342163085938,892,51.28065490722656,759,FALSE
S02002176,Cliftonville,-1.1888550519943237,1196,47.7132568359375,504,56.581336975097656,358,51.14616394042969,760,FALSE
S02001548,IZ15,0.38024264574050903,408,46.584774017333984,526,16.773653030395508,1010,51.13767623901367,761,FALSE
S02002053,Penicuik Southwest,0.4728725254535675,359,26.52379608154297,925,35.360877990722656,654,51.075252532958984,762,FALSE
S02002209,Balloch East,-0.31247708201408386,857,13.093334197998047,1162,74.8597640991211,215,50.97138977050781,763,FALSE
S02001762,Rosyth South,0.24098630249500275,508,38.92705535888672,664,35.43537902832031,651,50.953125,764,FALSE
S02002294,Peebles South,0.5626786947250366,303,35.71814727783203,729,17.649229049682617,993,50.751312255859375,765,FALSE
S02002014,Ross and Cromarty East,0.039365630596876144,654,60.80504608154297,300,10.163175582885742,1137,50.34101867675781,766,FALSE
S02001875,Carnwadric East,-0.448011189699173,935,37.20795822143555,701,59.00935363769531,342,50.339900970458984,767,FALSE
S02002254,Lochwinnoch,0.6831966638565063,239,26.258628845214844,930,17.479568481445313,998,50.29694747924805,768,FALSE
S02002411,Bankhead South,-0.9640412926673889,1141,11.967567443847656,1177,83.87046813964844,163,50.0734748840332,769,FALSE
S02002165,Bellshill Central,-0.15504670143127441,768,29.906917572021484,861,58.00247573852539,345,49.95616912841797,770,FALSE
S02002234,Letham,0.5315951108932495,329,11.381771087646484,1187,40.34095764160156,583,49.92087173461914,771,FALSE
S02002081,"Fochabers, Aultmore, Clochan and Ordiquish",-0.3417913615703583,874,51.41038131713867,427,37.70695495605469,615,49.90198516845703,772,FALSE
S02001404,Alloa West,-0.03777317702770233,705,48.0396614074707,494,34.851837158203125,662,49.8528938293457,773,FALSE
S02001776,Cardenden,0.17006926238536835,552,36.00418472290039,720,40.410301208496094,582,49.789588928222656,774,FALSE
S02002359,Carluke West,-0.19985505938529968,798,47.91408920288086,499,40.439903259277344,581,49.76453399658203,775,FALSE
S02001608,The Inch,0.23727121949195862,511,22.302061080932617,989,48.5548095703125,459,49.64545822143555,776,FALSE
S02001680,Carrick Knowe,-0.13105356693267822,759,6.554245471954346,1239,70.3134765625,243,49.62025451660156,777,FALSE
S02002439,Cambusbarron,0.4120691120624542,392,35.94275665283203,721,26.463973999023438,822,49.60832977294922,778,FALSE
S02002074,North Speyside,0.08013319969177246,611,50.981014251708984,437,23.85237693786621,873,49.56048583984375,779,FALSE
S02001991,Inverness Westhill,0.7568933367729187,191,17.33850860595703,1086,12.469770431518555,1093,49.526710510253906,780,FALSE
S02001460,Barnhill,0.20047703385353088,535,41.24540710449219,627,32.918731689453125,700,49.453250885009766,781,FALSE
S02001351,Arbroath Kirkton,0.05463043600320816,639,47.45697784423828,513,31.7866268157959,719,49.362815856933594,782,FALSE
S02002426,"Thorntonhall, Jackton and Gardenhall",0.5900756120681763,291,25.251249313354492,948,24.94060707092285,847,49.3007698059082,783,FALSE
S02002092,"Burghead, Roseisle and Laich",0.06156621873378754,630,46.5340461730957,528,32.25715637207031,713,49.226356506347656,784,FALSE
S02001502,Bonnyton and Town Centre,-0.06903320550918579,721,37.39765930175781,698,47.855751037597656,473,49.125152587890625,785,FALSE
S02002400,Bothwell North,-0.34454190731048584,875,48.50552749633789,485,41.40827178955078,565,48.944393157958984,786,FALSE
S02002392,Blantyre South and Wheatlands,-0.06515500694513321,718,38.1334342956543,683,46.65740203857422,490,48.921119689941406,787,FALSE
S02002430,Whitehills West,-0.5469698905944824,978,19.134342193603516,1048,72.68571472167969,230,48.878211975097656,788,FALSE
S02002324,Lerwick North,0.8670536279678345,156,13.034637451171875,1163,2.38444447517395,1276,48.72499465942383,789,FALSE
S02002079,Buckie West and Mains of Buckie,0.12586066126823425,578,25.72369384765625,939,49.481876373291016,447,48.65449523925781,790,FALSE
S02001704,Larbert - South Broomage and Village,0.08494940400123596,606,27.409387588500977,909,49.840003967285156,442,48.57883071899414,791,FALSE
S02002307,Chirnside and Area,0.10503841191530228,590,53.88645935058594,379,13.075923919677734,1085,48.57688903808594,792,FALSE
S02001277,Bucksburn North,0.5194465517997742,337,14.791543006896973,1129,35.815757751464844,646,48.22904968261719,793,FALSE
S02001623,"Canongate, Southside and Dumbiedykes",-0.975210428237915,1145,69.15251159667969,203,14.941317558288574,1039,48.17768859863281,794,FALSE
S02002353,Troon,0.02285115420818329,664,37.75970458984375,696,43.45895767211914,544,47.92206573486328,795,FALSE
S02001244,Summerhill,0.07723051309585571,617,26.29560661315918,929,50.02001953125,438,47.885223388671875,796,FALSE
S02001986,Nairn East,0.5556677579879761,307,34.0598258972168,764,13.776732444763184,1063,47.86515426635742,797,FALSE
S02001357,Montrose South,0.2372289001941681,512,40.16411590576172,644,29.601119995117188,764,47.86421203613281,798,FALSE
S02001541,IZ08,0.36136478185653687,417,33.379791259765625,775,28.714149475097656,781,47.76698303222656,799,FALSE
S02001430,Dumfries Central,-0.6239921450614929,1017,56.1136589050293,355,32.888633728027344,701,47.61621856689453,800,FALSE
S02002293,Peebles North,0.5560020804405212,305,35.79738235473633,724,10.034363746643066,1141,47.61366271972656,801,FALSE
S02002249,Blairgowrie West,0.7303999662399292,206,21.453859329223633,1006,6.846850395202637,1206,47.417503356933594,802,FALSE
S02001760,Rosyth East,-0.035018086433410645,702,28.039413452148437,897,51.943538665771484,408,47.35197067260742,803,FALSE
S02001978,Lochaber West,-0.4311677813529968,923,67.2013931274414,220,4.657186031341553,1243,47.271888732910156,804,FALSE
S02001308,Westhill North and South,0.6343730688095093,264,14.744904518127441,1130,24.504234313964844,854,47.25541687011719,805,FALSE
S02002077,"Cullen, Portknockie, Findochty, Drybridge and Berryhillock",-0.30413225293159485,850,45.5245246887207,546,41.762062072753906,561,47.11430740356445,806,FALSE
S02001993,Inverness Slackbuie,0.3579147458076477,419,32.42747497558594,795,28.5543270111084,784,47.00001525878906,807,FALSE
S02002042,"Gourock East, Greenock West and Lyle Road",-0.4095842242240906,914,44.58245849609375,559,45.01165771484375,516,46.816165924072266,808,FALSE
S02002267,Paisley South West,-0.5060371160507202,953,21.973373413085937,994,66.67761993408203,275,46.79518127441406,809,FALSE
S02002257,Kilbarchan,0.2097933441400528,530,30.83916473388672,837,39.16649627685547,597,46.73429870605469,810,FALSE
S02002409,Shawfield and Clincarthill,-1.0589994192123413,1163,58.862060546875,320,32.420799255371094,706,46.69572448730469,811,FALSE
S02002265,Paisley West,-0.5989256501197815,1006,24.9384765625,954,66.97357940673828,274,46.578975677490234,812,FALSE
S02002269,Paisley Glenburn East,-0.013908490538597107,686,13.5264892578125,1151,59.49601745605469,336,46.50668716430664,813,FALSE
S02002391,High Blantyre,-0.6320659518241882,1020,46.38487243652344,531,46.2950439453125,497,46.31850814819336,814,FALSE
S02001793,Kirkcaldy Hayfield and Smeaton,-0.646471381187439,1025,38.250999450683594,679,53.63832473754883,387,46.251686096191406,815,FALSE
S02001315,Ythanside,0.3197995722293854,455,31.595115661621094,809,30.844383239746094,736,46.2000732421875,816,FALSE
S02002253,Rannoch and Aberfeldy,-0.19837981462478638,796,63.53048324584961,264,2.819870948791504,1273,46.13762283325195,817,FALSE
S02002344,Newton North,-0.25417596101760864,827,23.554882049560547,975,59.558876037597656,335,46.12189483642578,818,FALSE
S02001568,Clarkston and Sheddens,0.686157763004303,238,16.482433319091797,1100,15.740605354309082,1022,46.047298431396484,819,FALSE
S02001424,Summerville,-0.32804128527641296,869,38.37449264526367,674,48.13117218017578,466,46.033363342285156,820,FALSE
S02001434,Collin,0.3451049327850342,432,31.05975341796875,830,29.560888290405273,766,45.87386703491211,821,FALSE
S02001336,Peterhead Harbour,0.20558686554431915,531,39.71894836425781,653,27.918987274169922,794,45.870826721191406,822,FALSE
S02002507,Linlithgow South,0.23163330554962158,514,41.83887481689453,611,23.647022247314453,876,45.87055587768555,823,FALSE
S02002027,Wick South,0.14606168866157532,567,51.26292419433594,432,11.292495727539063,1119,45.86998748779297,824,FALSE
S02001670,Granton West and Salvesen,0.45529547333717346,374,23.59048080444336,973,29.952754974365234,753,45.85728454589844,825,FALSE
S02002453,Bridge of Allan and University,0.7384899854660034,201,18.989971160888672,1052,3.47829532623291,1265,45.84446716308594,826,FALSE
S02001880,Carmunnock South,-1.3813021183013916,1228,54.563289642333984,371,38.873329162597656,602,45.78742980957031,827,FALSE
S02002378,Strathaven North,0.08081170916557312,609,47.34638977050781,516,23.328140258789063,882,45.70316696166992,828,FALSE
S02001802,Glenrothes Caskieberran and Rimbleton,0.3168266713619232,458,37.2163200378418,700,24.153593063354492,864,45.69782257080078,829,FALSE
S02002149,Harthill and Salsburgh,-0.872288167476654,1110,32.09689712524414,800,62.152889251708984,310,45.6334228515625,830,FALSE
S02001811,Markinch and Star,0.25343620777130127,504,37.88471221923828,688,27.431123733520508,804,45.58003616333008,831,FALSE
S02001260,Hanover North,-1.580769419670105,1252,37.1246223449707,703,61.80625915527344,315,45.462467193603516,832,FALSE
S02002259,Johnstone North West,-0.6226481795310974,1014,24.529951095581055,958,65.67842864990234,285,45.44795227050781,833,FALSE
S02001786,Kirkcaldy Bennochy West,-0.5313668847084045,967,27.300350189208984,910,61.40928649902344,319,45.221744537353516,834,FALSE
S02002070,Newtongrange,0.39903515577316284,398,19.85543441772461,1035,33.742828369140625,686,45.18143081665039,835,FALSE
S02001537,IZ04,0.04344215989112854,652,53.01371765136719,398,12.7316255569458,1089,45.171043395996094,836,FALSE
S02002000,Inverness Ballifeary and Dalneigh,-0.8530579209327698,1100,57.208255767822266,340,29.931312561035156,756,45.08771896362305,837,FALSE
S02002297,Galashiels North,0.25458019971847534,502,45.984718322753906,540,14.132159233093262,1055,44.9554443359375,838,FALSE
S02001279,Danestone,-0.09658950567245483,733,12.106362342834473,1176,59.791751861572266,332,44.791099548339844,839,FALSE
S02002090,Lossiemouth East and Seatown,0.11203563213348389,588,39.468753814697266,656,30.07136344909668,750,44.77203369140625,840,FALSE
S02002263,Paisley Ferguslie,-1.4529310464859009,1237,19.755908966064453,1036,74.25736236572266,220,44.76759338378906,841,FALSE
S02001458,Broughty Ferry West,0.32656335830688477,448,44.136329650878906,570,10.301616668701172,1134,44.642330169677734,842,FALSE
S02001560,Auchenback,-0.05711376667022705,716,16.870868682861328,1093,54.95921325683594,373,44.416316986083984,843,FALSE
S02002052,Penicuik Southeast,0.5487095713615417,309,19.4158992767334,1042,21.565841674804688,906,44.32735824584961,844,FALSE
S02001363,Letham and Glamis,-0.5005258321762085,949,60.02522659301758,306,16.805461883544922,1009,44.22111892700195,845,FALSE
S02001945,Summerston Central and West,-0.5763704776763916,993,47.73694610595703,502,39.4243049621582,594,44.194557189941406,846,FALSE
S02002082,"Heldon West, Fogwatt to Inchberry",-0.8389689922332764,1096,50.582862854003906,446,38.32994079589844,605,44.17995071411133,847,FALSE
S02001389,Helensburgh North,-0.012158138677477837,683,44.41910171508789,564,29.104698181152344,772,44.14716339111328,848,FALSE
S02002261,Johnstone South East,-0.5133714079856873,958,13.000499725341797,1165,68.180450439453125,262,44.13056945800781,849,FALSE
S02002395,Burnbank North,-0.627926230430603,1018,31.33297348022461,821,57.170936584472656,354,44.095767974853516,850,FALSE
S02001309,Westhill Central,0.6120852828025818,277,8.412911415100098,1215,23.853647232055664,872,44.09363555908203,851,FALSE
S02002059,Loanhead,0.5900728106498718,293,15.807756423950195,1112,21.723331451416016,903,44.09050750732422,852,FALSE
S02001378,Whisky Isles,0.3452291488647461,431,36.168338775634766,718,18.956546783447266,961,44.07058334350586,853,FALSE
S02002208,Balloch West,-0.03783159703016281,706,13.758973121643066,1146,55.562381744384766,367,44.01658248901367,854,FALSE
S02002277,Paisley Gallowhill and Hillington,-0.5465649962425232,977,21.21283531188965,1012,63.37214279174805,300,43.92880630493164,855,FALSE
S02001443,Eastriggs,0.05951838195323944,632,32.594757080078125,791,38.79774475097656,603,43.8447380065918,856,FALSE
S02002135,Overtown,-0.7238587737083435,1062,35.55133056640625,736,53.87031555175781,384,43.80660629272461,857,FALSE
S02001446,Perth Road,-0.9534699320793152,1137,64.67200469970703,251,14.526251792907715,1046,43.62201690673828,858,FALSE
S02001871,Shawlands East,-1.0377124547958374,1160,65.5938491821289,235,12.48237133026123,1092,43.61477279663086,859,FALSE
S02001748,Dunfermline Brucefield,-0.5315305590629578,968,21.160158157348633,1013,62.24201202392578,308,43.540435791015625,860,FALSE
S02001843,Darnley North,-0.8261314034461975,1092,30.618642807006836,844,60.232208251953125,329,43.492069244384766,861,FALSE
S02001284,Denmore,0.3265576958656311,449,9.704627990722656,1201,40.663780212402344,575,43.0946159362793,862,FALSE
S02001291,Stonehaven South,0.5260182619094849,333,16.190101623535156,1108,25.426036834716797,838,43.05799865722656,863,FALSE
S02002281,Renfrew East,-0.30988484621047974,855,16.179445266723633,1109,60.6430549621582,327,42.98320007324219,864,FALSE
S02001962,Scotstoun North and East,-0.27120858430862427,836,23.580339431762695,974,54.24198913574219,383,42.95088195800781,865,FALSE
S02002198,Westfield,0.09758336842060089,598,21.25725746154785,1010,44.583099365234375,520,42.85232925415039,866,FALSE
S02001366,Forfar West,0.01059798151254654,674,40.05638122558594,648,31.48293113708496,724,42.77923583984375,867,FALSE
S02002386,Fairhill,-0.8216103911399841,1091,21.748046875,998,65.52887725830078,287,42.7110595703125,868,FALSE
S02001585,Parkhead and Sighthill,0.0447431281208992,651,6.2763776779174805,1243,53.24717330932617,390,42.65309524536133,869,FALSE
S02001359,Hillside,-0.2453196793794632,822,47.845130920410156,501,29.164955139160156,771,42.64944076538086,870,FALSE
S02001310,Garlogie and Elrick,0.6338204741477966,265,13.829960823059082,1144,15.07608699798584,1036,42.523956298828125,871,FALSE
S02002434,The Murray,-0.8360008001327515,1095,22.906795501708984,984,64.202606201171875,294,42.42220687866211,872,FALSE
S02001456,West Ferry,-0.017062321305274963,690,35.776947021484375,726,35.98649597167969,642,42.39856719970703,873,FALSE
S02001550,IZ17,0.3408529460430145,435,41.53639221191406,620,7.517346382141113,1186,42.39493942260742,874,FALSE
S02001538,IZ05,0.05532752722501755,638,35.690879821777344,731,33.43225860595703,692,42.31925964355469,875,FALSE
S02001928,Alexandra Parade,-1.3854142427444458,1229,50.375972747802734,452,40.54273986816406,579,42.26814651489258,876,FALSE
S02002287,Linwood South,-0.13903455436229706,764,21.676525115966797,1000,51.09922409057617,422,42.23966979980469,877,FALSE
S02001995,Inverness Drummond,0.3222805857658386,453,35.59871292114258,734,18.64328384399414,971,42.23457717895508,878,FALSE
S02001266,Tillydrone,-0.7049465179443359,1053,30.23311996459961,855,56.628684997558594,357,42.22802734375,879,FALSE
S02002292,Tweeddale West Area,0.12010949850082397,582,49.366180419921875,468,7.331718921661377,1189,42.130088806152344,880,FALSE
S02001320,Clashindarroch,-0.05754346400499344,717,49.26884460449219,471,18.82201385498047,967,41.988853454589844,881,FALSE
S02001570,Stamperland,-0.1915288269519806,789,15.61443042755127,1117,55.34639358520508,369,41.97454833984375,882,FALSE
S02002283,Erskine East and Inchinnan,-0.10801863670349121,740,15.886796951293945,1111,52.943206787109375,397,41.925899505615234,883,FALSE
S02001886,Cathcart,-0.5708944201469421,985,51.466400146484375,426,28.762958526611328,780,41.90548324584961,884,FALSE
S02001379,Kintyre Trail,-0.9306677579879761,1128,59.150604248046875,317,21.32832908630371,911,41.845375061035156,885,FALSE
S02001971,Anniesland West,0.07681393623352051,619,32.77726745605469,786,33.92059326171875,682,41.69038391113281,886,FALSE
S02002202,Cumbernauld Central,-0.1161145344376564,746,29.38953971862793,874,45.272403717041016,511,41.56625747680664,887,FALSE
S02001267,Woodside,-0.8156269788742065,1089,21.482759475708008,1003,63.093040466308594,303,41.455047607421875,888,FALSE
S02001292,Stonehaven North,0.5969319343566895,289,16.93467140197754,1090,13.855020523071289,1060,41.21510696411133,889,FALSE
S02001803,Glenrothes Auchmuty,-0.5424038171768188,975,40.498741149902344,639,43.362586975097656,546,41.09504699707031,890,FALSE
S02002428,Mossneuk and Newlandsmuir,-0.2057303488254547,804,21.083681106567383,1014,51.47749328613281,416,41.09166717529297,891,FALSE
S02001941,Ruchill,-1.0684629678726196,1171,56.401405334472656,352,26.569868087768555,820,41.07345962524414,892,FALSE
S02001237,"Cults, Bieldside and Milltimber West",0.3713876008987427,410,12.298583030700684,1172,32.071327209472656,716,40.74229049682617,893,FALSE
S02001511,Kilmardinny West,0.11466847360134125,587,33.567604064941406,770,29.455326080322266,767,40.699886322021484,894,FALSE
S02001819,Leven North,0.13045425713062286,575,29.743358612060547,866,33.18293762207031,697,40.665897369384766,895,FALSE
S02001785,Kirkcaldy Bennochy East,-0.8488064408302307,1098,48.98214340209961,478,34.87727355957031,661,40.61095428466797,896,FALSE
S02001385,Hunter's Quay,0.1757916808128357,550,32.318687438964844,797,27.84798240661621,797,40.514854431152344,897,FALSE
S02001361,Brechin East,-0.0995505079627037,737,42.229827880859375,600,27.913516998291016,795,40.387569427490234,898,FALSE
S02001514,Westerton West,-0.8989655375480652,1117,13.834029197692871,1143,67.10369873046875,271,40.35103225708008,899,FALSE
S02002403,Westburn and Newton,-0.1765538603067398,779,29.710281372070313,869,44.583099365234375,520,40.30937194824219,900,FALSE
S02001903,Garrowhill East and Swinton,-0.18055278062820435,783,31.543540954589844,811,42.18077850341797,557,40.23884963989258,901,FALSE
S02001528,Hillhead,-0.23052209615707397,817,20.17361068725586,1032,51.38867950439453,418,40.22493362426758,902,FALSE
S02001667,Boswall and Pilton,0.5752118229866028,300,7.991479873657227,1222,19.163795471191406,953,40.21546936035156,903,FALSE
S02001627,Craigmillar,-0.5853570699691772,999,38.960975646972656,662,43.894901275634766,535,40.20531463623047,904,FALSE
S02002276,Paisley Ralston,0.02629518136382103,661,8.805228233337402,1213,49.863651275634766,441,40.142391204833984,905,FALSE
S02001817,Leven East,0.019028518348932266,668,31.596412658691406,808,35.098167419433594,659,40.12841796875,906,FALSE
S02002446,Borestone,0.07706011086702347,618,12.945343017578125,1166,46.57261657714844,492,40.11470413208008,907,FALSE
S02002365,Lanark North East,-0.9048070907592773,1119,42.21388626098633,603,44.221099853515625,527,40.06590270996094,908,FALSE
S02001684,"Dalmeny, Kirkliston and Newbridge",0.5409944653511047,315,21.746810913085938,999,11.135900497436523,1122,40.01860809326172,909,FALSE
S02001641,North Leith and Newhaven,-0.015160322189331055,688,42.208431243896484,604,24.262285232543945,862,39.96052551269531,910,FALSE
